status,title,domain,priority_score,source_kind,current_path,planned_fixtures_path,duplicate_of,notes,catalog_domain,catalog_priority
filtered_curated_out,Building User-Friendly DSLs,software_engineering,35,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Building_User-Friendly_DSLs.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Building_User-Friendly_DSLs.pdf,,catalog_priority=35; not_in_curated_manifest,software_engineering,35
filtered_curated_out,Exploring Functional Programming (4),functional_programming,35,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Exploring_Functional_Programming (4).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Exploring_Functional_Programming (4).pdf,,catalog_priority=35; not_in_curated_manifest,functional_programming,35
filtered_curated_out,Functional Programming in Scala,functional_programming,35,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Functional_Programming_in_Scala.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Functional_Programming_in_Scala.pdf,,catalog_priority=35; not_in_curated_manifest,functional_programming,35
filtered_curated_out,J2P and P2J Ver 1,algorithms,35,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/compressed_(Schaums Outlines) Seymour Lipschutz - Data Structures with C.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/compressed_(Schaums Outlines) Seymour Lipschutz - Data Structures with C.pdf,,catalog_priority=35; not_in_curated_manifest,algorithms,35
filtered_curated_out,Learning Algorithms Through Programming and Puzzle Solving,algorithms,35,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Alexander S. Kulikov and Pavel Pevzner - Learning Algorithms Through Programming and Puzzle Solving-Active Learning Technologies (2018).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Alexander S. Kulikov and Pavel Pevzner - Learning Algorithms Through Programming and Puzzle Solving-Active Learning Technologies (2018).pdf,,catalog_priority=35; not_in_curated_manifest,algorithms,35
filtered_curated_out,Tiny C Projects (4),software_engineering,35,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Tiny_C_Projects (4).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Tiny_C_Projects (4).pdf,,catalog_priority=35; not_in_curated_manifest,software_engineering,35
filtered_curated_out,compressed (Schaum's outline series) J R Hubbard - Schaum's outline of theory and problems of programming with C++-McGraw Hill,software_engineering,35,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/compressed_(Schaum's outline series) J  R Hubbard - Schaum's outline of theory and problems of programming with C++-McGraw Hill  (2000).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/compressed_(Schaum's outline series) J  R Hubbard - Schaum's outline of theory and problems of programming with C++-McGraw Hill  (2000).pdf,,catalog_priority=35; not_in_curated_manifest,software_engineering,35
filtered_curated_out,functional programming,functional_programming,35,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Grokking_Functional_Programming (4).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Grokking_Functional_Programming (4).pdf,,catalog_priority=35; not_in_curated_manifest,functional_programming,35
filtered_curated_out,A Common-Sense Guide to Data Structures and Algorithms: Level Up Your Core Programming Skills,algorithms,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Jay Wengrow - A Common-Sense Guide to Data Structures and Algorithms_ Level Up Your Core Programming Skills-Pragmatic Bookshelf (2020).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Jay Wengrow - A Common-Sense Guide to Data Structures and Algorithms_ Level Up Your Core Programming Skills-Pragmatic Bookshelf (2020).pdf,,catalog_priority=30; not_in_curated_manifest,algorithms,30
filtered_curated_out,Addison.Wesley.Java.An.Introduction.to.Problem.Solving.and.Programming.6th.Edition.Feb.2011,software_engineering,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Addison.Wesley.Java.An.Introduction.to.Problem.Solving.and.Programming.6th.Edition.Feb.2011.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Addison.Wesley.Java.An.Introduction.to.Problem.Solving.and.Programming.6th.Edition.Feb.2011.pdf,,catalog_priority=30; not_in_curated_manifest,software_engineering,30
filtered_curated_out,Algorithms illuminated. Part 3. Greedy algorithms and dynamic programming,algorithms,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Roughgarden T - Algorithms illuminated. Part 3. Greedy algorithms and dynamic programming-Soundlikeyourself (2019).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Roughgarden T - Algorithms illuminated. Part 3. Greedy algorithms and dynamic programming-Soundlikeyourself (2019).pdf,,catalog_priority=30; not_in_curated_manifest,algorithms,30
filtered_curated_out,"Data Structures and Algorithms in C++, 4th edition",algorithms,30,repo_catalog,"/media/brandon_behring/Extra_Space/books_backup_2026-03-14_1859/books/Data Structures and Algorithms in C++, 4th edition.pdf","/home/brandon_behring/Claude/research-kb/fixtures/library_books/Data Structures and Algorithms in C++, 4th edition.pdf",,catalog_priority=30; not_in_curated_manifest,algorithms,30
filtered_curated_out,Geometry for Programmers,software_engineering,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Geometry_for_Programmers.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Geometry_for_Programmers.pdf,,catalog_priority=30; not_in_curated_manifest,topology_geometry,30
filtered_curated_out,MathProgrammingIntro,software_engineering,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/MathProgrammingIntro.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/MathProgrammingIntro.pdf,,catalog_priority=30; not_in_curated_manifest,finance,30
filtered_curated_out,On the foolishness of natural language programming 1744242179,software_engineering,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/On_the_foolishness_of_natural_language_programming__1744242179.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/On_the_foolishness_of_natural_language_programming__1744242179.pdf,,catalog_priority=30; not_in_curated_manifest,software_engineering,30
filtered_curated_out,Software Design for Python Programmers 1,software_engineering,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Software_Design_for_Python_Programmers 1.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Software_Design_for_Python_Programmers 1.pdf,,catalog_priority=30; not_in_curated_manifest,software_engineering,30
filtered_curated_out,Vol 3: Python & Algorithms,algorithms,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/vol03_python_algorithms_guide_digital_2.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/vol03_python_algorithms_guide_digital_2.pdf,,catalog_priority=30; not_in_curated_manifest,data_science,30
filtered_curated_out,Vol 4: SQL Mastery,sql,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/vol04_sql_mastery_guide_digital.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/vol04_sql_mastery_guide_digital.pdf,,catalog_priority=30; not_in_curated_manifest,sql,30
filtered_curated_out,"Wolfgang Banzhaf, Peter Nordin, Robert E. Keller, Frank D. Francone - Genetic Programming: An Introduction-Morgan Kaufmann",software_engineering,30,repo_library,"/home/brandon_behring/Claude/research-kb/fixtures/library_books/(The Morgan Kaufmann Series in Artificial Intelligence) Wolfgang Banzhaf, Peter Nordin, Robert E. Keller, Frank D. Francone - Genetic Programming_ An Introduction-Morgan Kaufmann (1997).pdf","/home/brandon_behring/Claude/research-kb/fixtures/library_books/(The Morgan Kaufmann Series in Artificial Intelligence) Wolfgang Banzhaf, Peter Nordin, Robert E. Keller, Frank D. Francone - Genetic Programming_ An Introduction-Morgan Kaufmann (1997).pdf",,catalog_priority=30; not_in_curated_manifest,machine_learning,30
filtered_curated_out,python algorithms guide digital,algorithms,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/python_algorithms_guide_digital.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/python_algorithms_guide_digital.pdf,,catalog_priority=30; not_in_curated_manifest,data_science,30
filtered_curated_out,python algorithms guide digital 1,algorithms,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/python_algorithms_guide_digital 1.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/python_algorithms_guide_digital 1.pdf,,catalog_priority=30; not_in_curated_manifest,data_science,30
filtered_curated_out,python algorithms guide digital 2,algorithms,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/python_algorithms_guide_digital 2.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/python_algorithms_guide_digital 2.pdf,,catalog_priority=30; not_in_curated_manifest,data_science,30
filtered_curated_out,python algorithms guide digital 3,algorithms,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/python_algorithms_guide_digital 3.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/python_algorithms_guide_digital 3.pdf,,catalog_priority=30; not_in_curated_manifest,data_science,30
filtered_curated_out,vol03 python algorithms guide digital,algorithms,30,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/vol03_python_algorithms_guide_digital.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/vol03_python_algorithms_guide_digital.pdf,,catalog_priority=30; not_in_curated_manifest,data_science,30
filtered_curated_out,"Barbara Chapman, Gabriele Jost, Ruud van der Pas, David J. Kuck - Using OpenMP: Portable Shared Memory Parallel Programming (Scientific and Engineering Computa",software_engineering,25,repo_library,"/home/brandon_behring/Claude/research-kb/fixtures/library_books/(Scientific and Engineering Computation) Barbara Chapman, Gabriele Jost, Ruud van der Pas, David J. Kuck - Using OpenMP_ Portable Shared Memory Parallel Programming (Scientific and Engineering Computa.pdf","/home/brandon_behring/Claude/research-kb/fixtures/library_books/(Scientific and Engineering Computation) Barbara Chapman, Gabriele Jost, Ruud van der Pas, David J. Kuck - Using OpenMP_ Portable Shared Memory Parallel Programming (Scientific and Engineering Computa.pdf",,catalog_priority=25; not_in_curated_manifest,rag_llm,25
filtered_curated_out,Byron Gottfried - Schaums Outline of Programming with C-McGraw-Hill 1996,software_engineering,25,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Byron Gottfried - Schaums Outline of Programming with C-McGraw-Hill 1996.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Byron Gottfried - Schaums Outline of Programming with C-McGraw-Hill 1996.pdf,,catalog_priority=25; not_in_curated_manifest,software_engineering,25
filtered_curated_out,"Functional Programming in Scala, Second: (1)",functional_programming,25,repo_library,"/home/brandon_behring/Claude/research-kb/fixtures/library_books/Functional_Programming_in_Scala,_Second_ (1).pdf","/home/brandon_behring/Claude/research-kb/fixtures/library_books/Functional_Programming_in_Scala,_Second_ (1).pdf",,catalog_priority=25; not_in_curated_manifest,functional_programming,25
filtered_curated_out,Grokking Functional Programming v16,functional_programming,25,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Grokking_Functional_Programming_v16.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Grokking_Functional_Programming_v16.pdf,,catalog_priority=25; not_in_curated_manifest,functional_programming,25
filtered_curated_out,Linear Programming and Its Applications (James K. Strayer),software_engineering,25,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Linear Programming and Its Applications (James K. Strayer).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Linear Programming and Its Applications (James K. Strayer).pdf,,catalog_priority=25; not_in_curated_manifest,optimization,25
filtered_curated_out,PII: 0167-2789(92)90242-F,algorithms,25,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Physica D- Nonlinear Phenomena Volume 60 issue 1-4 1992 doi 1010162F0167-278928922990242-f Leonid I Rudin Stanley Osher Emad Fatemi -- Nonlinear total variation based noise removal algorithms.pdf.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Physica D- Nonlinear Phenomena Volume 60 issue 1-4 1992 doi 1010162F0167-278928922990242-f Leonid I Rudin Stanley Osher Emad Fatemi -- Nonlinear total variation based noise removal algorithms.pdf.pdf,,catalog_priority=25; not_in_curated_manifest,signal_processing,25
filtered_curated_out,Python Concurrency with asyncio (4),software_engineering,25,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Python_Concurrency_with_asyncio (4).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Python_Concurrency_with_asyncio (4).pdf,,catalog_priority=25; not_in_curated_manifest,software_engineering,25
filtered_curated_out,Think Like a Software Engineering Manage,software_engineering,25,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Think_Like_a_Software_Engineering_Manage.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Think_Like_a_Software_Engineering_Manage.pdf,,catalog_priority=25; not_in_curated_manifest,software_engineering,25
filtered_curated_out,2014 Book PythonProgrammingFundamentals,software_engineering,20,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/2014_Book_PythonProgrammingFundamentals.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/2014_Book_PythonProgrammingFundamentals.pdf,,catalog_priority=20; not_in_curated_manifest,software_engineering,20
filtered_curated_out,2018 Book FundamentalsOfJavaProgramming,software_engineering,20,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/2018_Book_FundamentalsOfJavaProgramming.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/2018_Book_FundamentalsOfJavaProgramming.pdf,,catalog_priority=20; not_in_curated_manifest,software_engineering,20
filtered_curated_out,Get Programming with Scala (5),functional_programming,20,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Get_Programming_with_Scala (5).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Get_Programming_with_Scala (5).pdf,,catalog_priority=20; not_in_curated_manifest,functional_programming,20
filtered_curated_out,Laurence Moroney - AI and Machine Learning for Coders: A Programmers Guide to Artificial Intelligence-OReilly Media 2020,software_engineering,20,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Laurence Moroney - AI and Machine Learning for Coders_ A Programmers Guide to Artificial Intelligence-OReilly Media 2020.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Laurence Moroney - AI and Machine Learning for Coders_ A Programmers Guide to Artificial Intelligence-OReilly Media 2020.pdf,,catalog_priority=20; not_in_curated_manifest,machine_learning,20
filtered_curated_out,"Li, Benkai: Lin, Xiaofeng: Song, Ruizhuo: Wei, Qinglai - Self-Learning Optimal Control of Nonlinear Systems : Adaptive Dynamic Programming Approach",algorithms,20,repo_library,"/home/brandon_behring/Claude/research-kb/fixtures/library_books/(Studies in Systems Decision and Control 103) Li, Benkai_ Lin, Xiaofeng_ Song, Ruizhuo_ Wei, Qinglai - Self-Learning Optimal Control of Nonlinear Systems _ Adaptive Dynamic Programming Approach.pdf","/home/brandon_behring/Claude/research-kb/fixtures/library_books/(Studies in Systems Decision and Control 103) Li, Benkai_ Lin, Xiaofeng_ Song, Ruizhuo_ Wei, Qinglai - Self-Learning Optimal Control of Nonlinear Systems _ Adaptive Dynamic Programming Approach.pdf",,catalog_priority=20; not_in_curated_manifest,dynamical_systems,20
filtered_curated_out,Parallel Programming in C with MPI and OpenMP,software_engineering,20,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Michael J. Quinn - Parallel Programming in C with MPI and OpenMP  -McGraw HIll (2003).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Michael J. Quinn - Parallel Programming in C with MPI and OpenMP  -McGraw HIll (2003).pdf,,catalog_priority=20; not_in_curated_manifest,software_engineering,20
filtered_curated_out,Practical Programming for Strength Training,software_engineering,20,repo_catalog,/media/brandon_behring/Extra_Space/books_backup_2026-03-14_1859/books/Practical Programming for Strength Training.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Practical Programming for Strength Training.pdf,,catalog_priority=20; not_in_curated_manifest,fitness,20
filtered_curated_out,Publishing Python Packages (3),software_engineering,20,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Publishing_Python_Packages (3).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Publishing_Python_Packages (3).pdf,,catalog_priority=20; not_in_curated_manifest,software_engineering,20
filtered_curated_out,Strength Training: Practical Programming and Science of Barbell Training,software_engineering,20,repo_library,"/home/brandon_behring/Claude/research-kb/fixtures/library_books/Class, Health - Strength Training_ Practical Programming and Science of Barbell Training (2020) - libgen.li.pdf","/home/brandon_behring/Claude/research-kb/fixtures/library_books/Class, Health - Strength Training_ Practical Programming and Science of Barbell Training (2020) - libgen.li.pdf",,catalog_priority=20; not_in_curated_manifest,fitness,20
filtered_curated_out,ensemble learning algorithms with python,algorithms,20,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/ensemble_learning_algorithms_with_python.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/ensemble_learning_algorithms_with_python.pdf,,catalog_priority=20; not_in_curated_manifest,machine_learning,20
filtered_curated_out,week 10 Scalar and vector field theory,functional_programming,20,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week 10 Scalar and vector field theory.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week 10 Scalar and vector field theory.pdf,,catalog_priority=20; not_in_curated_manifest,physics,20
filtered_curated_out,04 dynamic programming 2 editdistance,algorithms,15,repo_catalog,/media/brandon_behring/Extra_Space/books_backup_2026-03-14_1859/books/04_dynamic_programming_2_editdistance.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/04_dynamic_programming_2_editdistance.pdf,,catalog_priority=15; not_in_curated_manifest,algorithms,15
filtered_curated_out,Algorithms and Data Structures for Massi (5),algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Algorithms_and_Data_Structures_for_Massi (5).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Algorithms_and_Data_Structures_for_Massi (5).pdf,,catalog_priority=15; not_in_curated_manifest,skip,15
filtered_curated_out,Algorithms and Data Structures for Massi 2,algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Algorithms_and_Data_Structures_for_Massi_2.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Algorithms_and_Data_Structures_for_Massi_2.pdf,,catalog_priority=15; not_in_curated_manifest,skip,15
filtered_curated_out,"Miller B.N., Ranum D.L. - Problem Solving with Algorithms and Data Structures Using Python. Release 3.0",algorithms,15,repo_library,"/home/brandon_behring/Claude/research-kb/fixtures/library_books/Miller B.N., Ranum D.L. - Problem Solving with Algorithms and Data Structures Using Python. Release 3.0.pdf","/home/brandon_behring/Claude/research-kb/fixtures/library_books/Miller B.N., Ranum D.L. - Problem Solving with Algorithms and Data Structures Using Python. Release 3.0.pdf",,catalog_priority=15; not_in_curated_manifest,algorithms,15
filtered_curated_out,Springer Series in Computational Mathematics Book 31 Ernst Hairer Christian Lubich Gerhard Wanner - Geometric Numerical Integration: Structure-Preserving Algorithms for Ordinary Differential Equ,algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Springer Series in Computational Mathematics Book 31 Ernst Hairer Christian Lubich Gerhard Wanner - Geometric Numerical Integration_ Structure-Preserving Algorithms for Ordinary Differential Equ.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Springer Series in Computational Mathematics Book 31 Ernst Hairer Christian Lubich Gerhard Wanner - Geometric Numerical Integration_ Structure-Preserving Algorithms for Ordinary Differential Equ.pdf,,catalog_priority=15; not_in_curated_manifest,numerical_methods,15
filtered_curated_out,The Well-Grounded Python Developer 2,software_engineering,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/The_Well-Grounded_Python_Developer_2.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/The_Well-Grounded_Python_Developer_2.pdf,,catalog_priority=15; not_in_curated_manifest,software_engineering,15
filtered_curated_out,Understanding Machine Learning,algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Shalev-Shwartz S Ben-David S - Understanding Machine Learning_ From Theory to Algorithms-CUP 2014.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Shalev-Shwartz S Ben-David S - Understanding Machine Learning_ From Theory to Algorithms-CUP 2014.pdf,,catalog_priority=15; not_in_curated_manifest,machine_learning,15
filtered_curated_out,machine learning algorithms from scratch,algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/machine_learning_algorithms_from_scratch.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/machine_learning_algorithms_from_scratch.pdf,,catalog_priority=15; not_in_curated_manifest,machine_learning,15
filtered_curated_out,week1 basic data structures,algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week1_basic_data_structures.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week1_basic_data_structures.pdf,,catalog_priority=15; not_in_curated_manifest,algorithms,15
filtered_curated_out,week1 programming challenges,algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week1_programming_challenges.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week1_programming_challenges.pdf,,catalog_priority=15; not_in_curated_manifest,algorithms,15
filtered_curated_out,week3 greedy algorithms,algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week3_greedy_algorithms.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week3_greedy_algorithms.pdf,,catalog_priority=15; not_in_curated_manifest,algorithms,15
filtered_curated_out,week5 dynamic programming1,algorithms,15,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week5_dynamic_programming1.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/week5_dynamic_programming1.pdf,,catalog_priority=15; not_in_curated_manifest,algorithms,15
filtered_curated_out,Geometry for Programmers (1),software_engineering,10,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Geometry_for_Programmers (1).pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Geometry_for_Programmers (1).pdf,,catalog_priority=10; not_in_curated_manifest,skip,10
filtered_curated_out,Geometry for Programmers 2,software_engineering,10,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Geometry_for_Programmers_2.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Geometry_for_Programmers_2.pdf,,catalog_priority=10; not_in_curated_manifest,skip,10
filtered_curated_out,sql mastery guide digital,sql,10,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/sql_mastery_guide_digital.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/sql_mastery_guide_digital.pdf,,catalog_priority=10; not_in_curated_manifest,sql,10
filtered_curated_out,Schaums outline series J R Hubbard - Schaums outline of theory and problems of programming with C++-McGraw Hill 2000,software_engineering,5,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Schaums outline series J R Hubbard - Schaums outline of theory and problems of programming with C++-McGraw Hill 2000.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Schaums outline series J R Hubbard - Schaums outline of theory and problems of programming with C++-McGraw Hill 2000.pdf,,catalog_priority=5; not_in_curated_manifest,software_engineering,5
filtered_curated_out,Get Programming with Scala,functional_programming,0,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Get_Programming_with_Scala.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Get_Programming_with_Scala.pdf,,catalog_priority=0; not_in_curated_manifest,skip,0
filtered_curated_out,Get Programming with Scala 2,functional_programming,0,repo_library,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Get_Programming_with_Scala_2.pdf,/home/brandon_behring/Claude/research-kb/fixtures/library_books/Get_Programming_with_Scala_2.pdf,,catalog_priority=0; not_in_curated_manifest,skip,0
filtered_curated_out,"Wolfgang Banzhaf, Peter Nordin, Robert E. Keller, Frank D. Francone - Genetic Programming: An Introduction (The Morgan Kaufmann Series in Artifi",software_engineering,0,repo_library,"/home/brandon_behring/Claude/research-kb/fixtures/library_books/(The Morgan Kaufmann Series in Artificial Intelligence) Wolfgang Banzhaf, Peter Nordin, Robert E. Keller, Frank D. Francone - Genetic Programming_ An Introduction (The Morgan Kaufmann Series in Artifi.pdf","/home/brandon_behring/Claude/research-kb/fixtures/library_books/(The Morgan Kaufmann Series in Artificial Intelligence) Wolfgang Banzhaf, Peter Nordin, Robert E. Keller, Frank D. Francone - Genetic Programming_ An Introduction (The Morgan Kaufmann Series in Artifi.pdf",,catalog_priority=0; not_in_curated_manifest,skip,0
